Estimate,Std. Error,df,t value,Pr(>|t|),Std_Coefficient,CI_low,CI_high,std_SE,var,between_var,within_var,between_var_std,within_var_std,n_group,n_all,vpc,type,x,y,m,model_spe,factor_no,intervention_no,moderation_no,ame_no,SE_no,z_no,p_no,lower_no,upper_no,factor_yes,intervention_yes,moderation_yes,ame_yes,SE_yes,z_yes,p_yes,lower_yes,upper_yes
-0.035640258,0.029891443,1505.200121,-1.192323117,0.233322508,-0.115777684,-0.306096656,0.074541288,0.097102588,interventionMO:prepost_b_daPost:moderationYes,0.003479828,0.000495426,0.058990068,0.022258177,1863,164855,0.875372403,comment|video|creator,treatment,cm_seek_wb_info,coaching,moderation,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,coaching,,prepost_b_daPost,Control,No,0.007114392,0.008807005,0.807810599,0.419199622,-0.010147021,0.024375806,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,coaching,,prepost_b_daPost,C+M,No,0.003261238,0.007431508,0.438839299,0.660777982,-0.01130425,0.017826726,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,coaching,,prepost_b_daPost,MO,No,0.003611096,0.009717829,0.371594978,0.710194429,-0.015435498,0.022657691,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,coaching,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,coaching,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,coaching,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,coaching,,,,,,,,,,,prepost_b_daPost,Control,Yes,0.024225686,0.025648208,0.944537169,0.344895217,-0.026043878,0.07449525
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,coaching,,,,,,,,,,,prepost_b_daPost,C+M,Yes,-0.013484578,0.0422546,-0.319126867,0.749630311,-0.096302072,0.069332916
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,coaching,,,,,,,,,,,prepost_b_daPost,MO,Yes,-0.014917868,0.007979238,-1.869585615,0.061541384,-0.030556887,0.000721151
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,coaching,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,coaching,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,coaching,,,,,,,,,,,prepost_b_daPost,,,,,,,,
0.080621423,0.03670782,75.51742826,2.196301036,0.031139727,0.046575285,-0.237610612,0.330761183,0.144994404,(Intercept),0.004952657,0.00348637,0.070375119,0.059045488,1863,164855,0.586875402,comment|video|creator,treatment,cm_self_disclose_mh,largefollow,moderation,,,,,,,,,,,,,,,,,,
0.000782887,0.051363429,72.45870951,0.0152421,0.987880925,0.003092206,-0.394554961,0.400739372,0.202883446,interventionC+M,0.004952657,0.00348637,0.070375119,0.059045488,1863,164855,0.586875402,comment|video|creator,treatment,cm_self_disclose_mh,largefollow,moderation,,,,,,,,,,,,,,,,,,
-0.048010598,0.047362603,82.03747396,-1.013681592,0.313715089,-0.18964088,-0.556314426,0.177032665,0.187080404,interventionMO,0.004952657,0.00348637,0.070375119,0.059045488,1863,164855,0.586875402,comment|video|creator,treatment,cm_self_disclose_mh,largefollow,moderation,,,,,,,,,,,,,,,,,,
-0.04105145,0.028201934,3948.396744,-1.455625337,0.145575722,-0.162152276,-0.380488059,0.056183507,0.111397037,prepost_b_daPost,0.004952657,0.00348637,0.070375119,0.059045488,1863,164855,0.586875402,comment|video|creator,treatment,cm_self_disclose_mh,largefollow,moderation,,,,,,,,,,,,,,,,,,
-0.018213125,0.041952244,67.98104032,-0.434139458,0.665561966,-0.071941415,-0.396728698,0.252845868,0.165709626,moderationYes,0.004952657,0.00348637,0.070375119,0.059045488,1863,164855,0.586875402,comment|video|creator,treatment,cm_self_disclose_mh,largefollow,moderation,,,,,,,,,,,,,,,,,,
0.018276903,0.03751839,3336.710968,0.487145193,0.626187441,0.0721933,-0.21826928,0.36265588,0.148196829,interventionC+M:prepost_b_daPost,0.004952657,0.00348637,0.070375119,0.059045488,1863,164855,0.586875402,comment|video|creator,treatment,cm_self_disclose_mh,largefollow,moderation,,,,,,,,,,,,,,,,,,
0.063627605,0.034379514,3053.76359,1.850741849,0.06430321,0.251327636,-0.014834178,0.51748945,0.135798342,interventionMO:prepost_b_daPost,0.004952657,0.00348637,0.070375119,0.059045488,1863,164855,0.586875402,comment|video|creator,treatment,cm_self_disclose_mh,largefollow,moderation,,,,,,,,,,,,,,,,,,
0.0345882,0.057756267,67.12980523,0.598864887,0.551278594,0.136622798,-0.310516578,0.583762174,0.228134852,interventionC+M:moderationYes,0.004952657,0.00348637,0.070375119,0.059045488,1863,164855,0.586875402,comment|video|creator,treatment,cm_self_disclose_mh,largefollow,moderation,,,,,,,,,,,,,,,,,,
0.081697146,0.056798868,67.22700107,1.438358705,0.154971578,0.322701861,-0.117025493,0.762429215,0.224353166,interventionMO:moderationYes,0.004952657,0.00348637,0.070375119,0.059045488,1863,164855,0.586875402,comment|video|creator,treatment,cm_self_disclose_mh,largefollow,moderation,,,,,,,,,,,,,,,,,,
0.048655872,0.029646258,3510.678061,1.641214626,0.100842446,0.192189628,-0.037327929,0.421707184,0.117102086,prepost_b_daPost:moderationYes,0.004952657,0.00348637,0.070375119,0.059045488,1863,164855,0.586875402,comment|video|creator,treatment,cm_self_disclose_mh,largefollow,moderation,,,,,,,,,,,,,,,,,,
-0.03961232,0.039436606,3051.086374,-1.004455596,0.315238717,-0.156467784,-0.461780959,0.148845391,0.155773747,interventionC+M:prepost_b_daPost:moderationYes,0.004952657,0.00348637,0.070375119,0.059045488,1863,164855,0.586875402,comment|video|creator,treatment,cm_self_disclose_mh,largefollow,moderation,,,,,,,,,,,,,,,,,,
-0.0653628,0.036288732,2752.897093,-1.80118721,0.071782769,-0.258181669,-0.539124412,0.022761074,0.143339716,interventionMO:prepost_b_daPost:moderationYes,0.004952657,0.00348637,0.070375119,0.059045488,1863,164855,0.586875402,comment|video|creator,treatment,cm_self_disclose_mh,largefollow,moderation,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,largefollow,,prepost_b_daPost,Control,No,-0.04105145,0.028201934,-1.455625339,0.145496219,-0.096326226,0.014223325,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,largefollow,,prepost_b_daPost,C+M,No,-0.022774547,0.024744301,-0.920395637,0.357366048,-0.071272487,0.025723393,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,largefollow,,prepost_b_daPost,MO,No,0.022576155,0.019662194,1.148201209,0.25088551,-0.015961037,0.061113346,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,largefollow,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,largefollow,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,largefollow,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,largefollow,,,,,,,,,,,prepost_b_daPost,Control,Yes,0.007604422,0.009140652,0.831934346,0.405446004,-0.010310926,0.02551977
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,largefollow,,,,,,,,,,,prepost_b_daPost,C+M,Yes,-0.013730995,0.008004052,-1.715505439,0.086252599,-0.029418648,0.001956659
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,largefollow,,,,,,,,,,,prepost_b_daPost,MO,Yes,0.005869227,0.007167258,0.818894343,0.412846698,-0.008178341,0.019916795
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,largefollow,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,largefollow,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,largefollow,,,,,,,,,,,prepost_b_daPost,,,,,,,,
0.065566943,0.02588801,55.07379758,2.532714672,0.01419737,-0.012889703,-0.213311152,0.187531746,0.102256969,(Intercept),0.004955535,0.003433926,0.070395562,0.058599711,1863,164855,0.590685739,comment|video|creator,treatment,cm_self_disclose_mh,engagement_large,moderation,,,,,,,,,,,,,,,,,,
0.045006001,0.031438094,54.01062777,1.431575391,0.158026912,0.177772752,-0.065616684,0.421162188,0.124179654,interventionC+M,0.004955535,0.003433926,0.070395562,0.058599711,1863,164855,0.590685739,comment|video|creator,treatment,cm_self_disclose_mh,engagement_large,moderation,,,,,,,,,,,,,,,,,,
0.009430604,0.033950836,54.64958464,0.277772353,0.782235284,0.037250707,-0.225592039,0.300093454,0.134104922,interventionMO,0.004955535,0.003433926,0.070395562,0.058599711,1863,164855,0.590685739,comment|video|creator,treatment,cm_self_disclose_mh,engagement_large,moderation,,,,,,,,,,,,,,,,,,
0.000945527,0.014427308,1680.197568,0.065537308,0.947754,0.003734829,-0.10795956,0.115429218,0.056987562,prepost_b_daPost,0.004955535,0.003433926,0.070395562,0.058599711,1863,164855,0.590685739,comment|video|creator,treatment,cm_self_disclose_mh,engagement_large,moderation,,,,,,,,,,,,,,,,,,
-0.003742282,0.035244636,53.54842364,-0.106180198,0.915836164,-0.014781924,-0.287641093,0.258077245,0.139215398,moderationYes,0.004955535,0.003433926,0.070395562,0.058599711,1863,164855,0.590685739,comment|video|creator,treatment,cm_self_disclose_mh,engagement_large,moderation,,,,,,,,,,,,,,,,,,
-0.017273287,0.016512516,1639.259105,-1.046072381,0.295681836,-0.068229143,-0.196066954,0.059608667,0.065224093,interventionC+M:prepost_b_daPost,0.004955535,0.003433926,0.070395562,0.058599711,1863,164855,0.590685739,comment|video|creator,treatment,cm_self_disclose_mh,engagement_large,moderation,,,,,,,,,,,,,,,,,,
0.005030829,0.01624238,1529.778025,0.309734712,0.756804889,0.019871653,-0.105874796,0.145618101,0.064157059,interventionMO:prepost_b_daPost,0.004955535,0.003433926,0.070395562,0.058599711,1863,164855,0.590685739,comment|video|creator,treatment,cm_self_disclose_mh,engagement_large,moderation,,,,,,,,,,,,,,,,,,
-0.056932705,0.049346879,59.65817033,-1.153724535,0.253214331,-0.224883029,-0.606919863,0.157153805,0.194918903,interventionC+M:moderationYes,0.004955535,0.003433926,0.070395562,0.058599711,1863,164855,0.590685739,comment|video|creator,treatment,cm_self_disclose_mh,engagement_large,moderation,,,,,,,,,,,,,,,,,,
-0.008149728,0.053286995,53.87382547,-0.152940278,0.87901677,-0.032191265,-0.444731915,0.380349385,0.210482246,interventionMO:moderationYes,0.004955535,0.003433926,0.070395562,0.058599711,1863,164855,0.590685739,comment|video|creator,treatment,cm_self_disclose_mh,engagement_large,moderation,,,,,,,,,,,,,,,,,,
0.003236993,0.018081217,1598.141423,0.179025173,0.857940628,0.012786042,-0.127196453,0.152768538,0.071420429,prepost_b_daPost:moderationYes,0.004955535,0.003433926,0.070395562,0.058599711,1863,164855,0.590685739,comment|video|creator,treatment,cm_self_disclose_mh,engagement_large,moderation,,,,,,,,,,,,,,,,,,
0.010099499,0.031181008,1701.487232,0.323899067,0.746054259,0.039892844,-0.20150656,0.281292248,0.12316432,interventionC+M:prepost_b_daPost:moderationYes,0.004955535,0.003433926,0.070395562,0.058599711,1863,164855,0.590685739,comment|video|creator,treatment,cm_self_disclose_mh,engagement_large,moderation,,,,,,,,,,,,,,,,,,
0.007191077,0.025080116,1434.68641,0.286724251,0.774364868,0.028404604,-0.165762478,0.222571685,0.099065931,interventionMO:prepost_b_daPost:moderationYes,0.004955535,0.003433926,0.070395562,0.058599711,1863,164855,0.590685739,comment|video|creator,treatment,cm_self_disclose_mh,engagement_large,moderation,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,engagement_large,,prepost_b_daPost,Control,No,0.000945527,0.014427308,0.065537308,0.947746203,-0.027331476,0.02922253,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,engagement_large,,prepost_b_daPost,C+M,No,-0.01632776,0.008032185,-2.032791957,0.042073546,-0.032070553,-0.000584968,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,engagement_large,,prepost_b_daPost,MO,No,0.005976356,0.007461079,0.801004239,0.423129192,-0.00864709,0.020599801,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,engagement_large,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,engagement_large,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,engagement_large,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,engagement_large,,,,,,,,,,,prepost_b_daPost,Control,Yes,0.00418252,0.010898771,0.383760688,0.701155827,-0.017178679,0.025543719
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,engagement_large,,,,,,,,,,,prepost_b_daPost,C+M,Yes,-0.002991268,0.024099975,-0.124119134,0.901220949,-0.050226352,0.044243816
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,engagement_large,,,,,,,,,,,prepost_b_daPost,MO,Yes,0.016404426,0.015697582,1.045028847,0.296009637,-0.01436227,0.047171122
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,engagement_large,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,engagement_large,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,engagement_large,,,,,,,,,,,prepost_b_daPost,,,,,,,,
0.061525915,0.020513955,56.33235307,2.999222424,0.004024699,-0.028851778,-0.187668562,0.129965006,0.081029866,(Intercept),0.004961175,0.003618743,0.070435611,0.060155992,1863,164855,0.578231038,comment|video|creator,treatment,cm_self_disclose_mh,lgbtq,moderation,,,,,,,,,,,,,,,,,,
0.033897348,0.025939048,55.80750021,1.306807701,0.196637556,0.133893831,-0.066923427,0.334711089,0.102458915,interventionC+M,0.004961175,0.003618743,0.070435611,0.060155992,1863,164855,0.578231038,comment|video|creator,treatment,cm_self_disclose_mh,lgbtq,moderation,,,,,,,,,,,,,,,,,,
0.014106304,0.02881978,54.36050424,0.489466036,0.626481152,0.055719559,-0.167400014,0.278839132,0.113837773,interventionMO,0.004961175,0.003618743,0.070435611,0.060155992,1863,164855,0.578231038,comment|video|creator,treatment,cm_self_disclose_mh,lgbtq,moderation,,,,,,,,,,,,,,,,,,
-0.005645071,0.010364596,1526.429135,-0.544649419,0.586074216,-0.022297926,-0.102539319,0.057943468,0.040939938,prepost_b_daPost,0.004961175,0.003618743,0.070435611,0.060155992,1863,164855,0.578231038,comment|video|creator,treatment,cm_self_disclose_mh,lgbtq,moderation,,,,,,,,,,,,,,,,,,
0.010219552,0.04214339,44.78591687,0.242494776,0.809503905,0.040367077,-0.285902489,0.366636643,0.166465901,moderationYes,0.004961175,0.003618743,0.070435611,0.060155992,1863,164855,0.578231038,comment|video|creator,treatment,cm_self_disclose_mh,lgbtq,moderation,,,,,,,,,,,,,,,,,,
-0.008753946,0.013001744,1513.594355,-0.673290168,0.500865495,-0.03457789,-0.13523575,0.066079971,0.051356618,interventionC+M:prepost_b_daPost,0.004961175,0.003618743,0.070435611,0.060155992,1863,164855,0.578231038,comment|video|creator,treatment,cm_self_disclose_mh,lgbtq,moderation,,,,,,,,,,,,,,,,,,
0.012937191,0.012563922,1390.420561,1.029709604,0.303325431,0.051101647,-0.046166653,0.148369947,0.049627231,interventionMO:prepost_b_daPost,0.004961175,0.003618743,0.070435611,0.060155992,1863,164855,0.578231038,comment|video|creator,treatment,cm_self_disclose_mh,lgbtq,moderation,,,,,,,,,,,,,,,,,,
-0.039528205,0.078816681,44.87144488,-0.501520802,0.618456477,-0.156135592,-0.766325815,0.454054632,0.311324977,interventionC+M:moderationYes,0.004961175,0.003618743,0.070435611,0.060155992,1863,164855,0.578231038,comment|video|creator,treatment,cm_self_disclose_mh,lgbtq,moderation,,,,,,,,,,,,,,,,,,
-0.03436558,0.067321397,49.98428069,-0.510470399,0.611969048,-0.135743226,-0.656938135,0.385451683,0.265918703,interventionMO:moderationYes,0.004961175,0.003618743,0.070435611,0.060155992,1863,164855,0.578231038,comment|video|creator,treatment,cm_self_disclose_mh,lgbtq,moderation,,,,,,,,,,,,,,,,,,
0.028983797,0.01907911,1566.664883,1.519137804,0.128929583,0.114485381,-0.033222676,0.262193438,0.075362085,prepost_b_daPost:moderationYes,0.004961175,0.003618743,0.070435611,0.060155992,1863,164855,0.578231038,comment|video|creator,treatment,cm_self_disclose_mh,lgbtq,moderation,,,,,,,,,,,,,,,,,,
-0.033220507,0.037940387,2585.296413,-0.875597455,0.381330251,-0.131220293,-0.424949972,0.162509385,0.149863734,interventionC+M:prepost_b_daPost:moderationYes,0.004961175,0.003618743,0.070435611,0.060155992,1863,164855,0.578231038,comment|video|creator,treatment,cm_self_disclose_mh,lgbtq,moderation,,,,,,,,,,,,,,,,,,
-0.022366242,0.029574476,1286.896582,-0.756268407,0.449626702,-0.088346178,-0.317308033,0.140615676,0.116818562,interventionMO:prepost_b_daPost:moderationYes,0.004961175,0.003618743,0.070435611,0.060155992,1863,164855,0.578231038,comment|video|creator,treatment,cm_self_disclose_mh,lgbtq,moderation,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,lgbtq,,prepost_b_daPost,Control,No,-0.005645071,0.010364596,-0.544649419,0.585994659,-0.025959306,0.014669164,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,lgbtq,,prepost_b_daPost,C+M,No,-0.014399018,0.007849872,-1.834299558,0.06660954,-0.029784485,0.00098645,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,lgbtq,,prepost_b_daPost,MO,No,0.00729212,0.007101218,1.02688306,0.304475532,-0.006626011,0.021210252,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,lgbtq,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,lgbtq,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,lgbtq,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,lgbtq,,,,,,,,,,,prepost_b_daPost,Control,Yes,0.023338726,0.016018351,1.456999239,0.14511659,-0.008056666,0.054734118
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,lgbtq,,,,,,,,,,,prepost_b_daPost,C+M,Yes,-0.018635727,0.031840855,-0.585277218,0.558361331,-0.081042657,0.043771202
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,lgbtq,,,,,,,,,,,prepost_b_daPost,MO,Yes,0.013909676,0.021452503,0.648394056,0.516730114,-0.028136458,0.055955809
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,lgbtq,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,lgbtq,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,lgbtq,,,,,,,,,,,prepost_b_daPost,,,,,,,,
0.069260018,0.022680175,64.06762814,3.05376917,0.003289849,0.00169789,-0.17388881,0.177284589,0.089586039,(Intercept),0.004926784,0.002654761,0.07019105,0.051524371,1863,164855,0.64983905,comment|video|creator,treatment,cm_self_disclose_mh,licensed,moderation,,,,,,,,,,,,,,,,,,
-0.04362128,0.03309271,76.69407569,-1.31815374,0.191375608,-0.172303196,-0.428502312,0.083895919,0.130715276,interventionC+M,0.004926784,0.002654761,0.07019105,0.051524371,1863,164855,0.64983905,comment|video|creator,treatment,cm_self_disclose_mh,licensed,moderation,,,,,,,,,,,,,,,,,,
-0.049610529,0.048758652,51.44269982,-1.0174713,0.31369083,-0.195960528,-0.573443028,0.181521971,0.192595237,interventionMO,0.004926784,0.002654761,0.07019105,0.051524371,1863,164855,0.64983905,comment|video|creator,treatment,cm_self_disclose_mh,licensed,moderation,,,,,,,,,,,,,,,,,,
-0.017760142,0.014985671,1565.994383,-1.185141608,0.236141277,-0.070152147,-0.186169294,0.045865,0.059193075,prepost_b_daPost,0.004926784,0.002654761,0.07019105,0.051524371,1863,164855,0.64983905,comment|video|creator,treatment,cm_self_disclose_mh,licensed,moderation,,,,,,,,,,,,,,,,,,
-0.006191302,0.031829193,56.35628484,-0.19451646,0.846471021,-0.024455506,-0.270872581,0.221961569,0.125724385,moderationYes,0.004926784,0.002654761,0.07019105,0.051524371,1863,164855,0.64983905,comment|video|creator,treatment,cm_self_disclose_mh,licensed,moderation,,,,,,,,,,,,,,,,,,
0.019003003,0.02341297,1464.81179,0.811644295,0.417127634,0.075061431,-0.10619878,0.256321642,0.09248072,interventionC+M:prepost_b_daPost,0.004926784,0.002654761,0.07019105,0.051524371,1863,164855,0.64983905,comment|video|creator,treatment,cm_self_disclose_mh,licensed,moderation,,,,,,,,,,,,,,,,,,
0.014334523,0.017432922,1372.518584,0.822267335,0.411067585,0.056621023,-0.078342431,0.191584478,0.068859665,interventionMO:prepost_b_daPost,0.004926784,0.002654761,0.07019105,0.051524371,1863,164855,0.64983905,comment|video|creator,treatment,cm_self_disclose_mh,licensed,moderation,,,,,,,,,,,,,,,,,,
0.112789033,0.043432361,63.57179777,2.596889268,0.011673561,0.445514322,0.109267136,0.781761508,0.171556579,interventionC+M:moderationYes,0.004926784,0.002654761,0.07019105,0.051524371,1863,164855,0.64983905,comment|video|creator,treatment,cm_self_disclose_mh,licensed,moderation,,,,,,,,,,,,,,,,,,
0.06077813,0.056683863,52.19919495,1.072229843,0.288549116,0.240072347,-0.19876601,0.678910704,0.223899591,interventionMO:moderationYes,0.004926784,0.002654761,0.07019105,0.051524371,1863,164855,0.64983905,comment|video|creator,treatment,cm_self_disclose_mh,licensed,moderation,,,,,,,,,,,,,,,,,,
0.031382732,0.018376779,1554.542906,1.707738489,0.087884538,0.123961092,-0.018309578,0.266231761,0.072587877,prepost_b_daPost:moderationYes,0.004926784,0.002654761,0.07019105,0.051524371,1863,164855,0.64983905,comment|video|creator,treatment,cm_self_disclose_mh,licensed,moderation,,,,,,,,,,,,,,,,,,
-0.049819695,0.027045997,1491.368703,-1.842035828,0.06566834,-0.196786705,-0.406173348,0.012599939,0.106831099,interventionC+M:prepost_b_daPost:moderationYes,0.004926784,0.002654761,0.07019105,0.051524371,1863,164855,0.64983905,comment|video|creator,treatment,cm_self_disclose_mh,licensed,moderation,,,,,,,,,,,,,,,,,,
-0.005723034,0.022839187,1422.233238,-0.250579608,0.802175343,-0.022605845,-0.19942391,0.15421222,0.090214294,interventionMO:prepost_b_daPost:moderationYes,0.004926784,0.002654761,0.07019105,0.051524371,1863,164855,0.64983905,comment|video|creator,treatment,cm_self_disclose_mh,licensed,moderation,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,licensed,,prepost_b_daPost,Control,No,-0.017760142,0.014985671,-1.185141608,0.235961462,-0.047131517,0.011611233,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,licensed,,prepost_b_daPost,C+M,No,0.001242861,0.017988797,0.069090849,0.944917305,-0.034014533,0.036500256,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_self_disclose_mh,licensed,,prepost_b_daPost,MO,No,-0.00342562,0.008907101,-0.384594229,0.700538071,-0.020883217,0.014031977,,,,,,,,,
